Dry_Season_2017,Dry_Season_2018,Dry_Season_2019,Dry_Season_2020,Dry_Season_2021
-4.958000183,-4.789,-2.197,-2.844,-5.748
-7.173000336,-5.725,-2.865,-4.552,-6.396
-8.451000214,-5.536,-2.898,-3.625,-5.498
-7.411000252,-6.038,-3.837,-2.292,-4.885
-1.77700007,-5.29,-3.289,-3.04,-4.032
-6.46900034,-5.409,-3.639,-2.414,-4.553
-6.883000374,-7.036,-3.127,-2.814,-4.137
-6.206000328,-5.445,-5.275,-2.761,-4.234
-6.027999878,-4.21,-3.463,-2.909,-3.783
-6.015000343,-4.556,-3.46,-3.993,-3.409
-6.654000282,-4.13,-4.048,-3.393,-3.35
-7.812000275,-4.13,-4.015,-3.279,-3.472
-6.855999947,-3.785,-0.172,-2.83,-3.71
-6.638999939,-3.884,-4.539,-3.409,-3.887
-7.800000191,-4.393,-1.961,-3.178,-3.936
-8.227999687,-3.537,-2.983,-2.831,-4.217
-7.012999535,-3.88,-2.516,-2.249,-1.21
-6.616000175,-2.749,-2.29,-1.949,-5.192
-7.309999943,-4.197,-2.656,-1.808,-6.466
-7.650000095,-4.018,-4.18,-1.69,-6.314
-7.652999878,-3.09,-3.236,-1.505,-6.001
-6.703000069,-2.438,0.042,-1.131,-6.208
-7.487999916,-3.803,-2.933,-1.546,-6.269
-7.837999821,-3.553,-1.16,0.816,-5.957
-6.955000401,-4.557,-0.83,0.517,-6.166
-1.924000025,-4.279,-0.963,0.63,-6.414
-2.226000071,-3.271,-1.826,2.779,-6.204
-2.203000069,-4.334,-2.055,1.222,-6.035
-4.893000126,-2.383,-1.265,0.43,-6.183
-3.195000172,-2.874,-2.572,0.105,-5.351
-6.46200037,-2.178,-2.694,0.594,-5.563
-1.844000101,-3.051,-2.094,4.634,-5.633
-7.941000462,-2.391,-2.138,-0.286,-5.789
-1.833999991,-3.223,-1.973,4.899,-5.472
3.441999912,-2.326,-2.08,1.311,-5.506
-1.447999954,-2.648,-2.077,0.025,-5.698
-0.659000039,-2.444,-2.918,0.544,-5.951
-0.58099997,-2.169,-2.85,0.684,-5.604
-0.963,-1.582,-2.981,0.717,-5.856
-0.359999985,-1.825,-2.902,0.177,-6.288
0.763999999,-1.632,-2.807,-0.125,-6.433
-0.030000001,-1.572,-3.094,0.241,-6.436
0.377000004,-1.781,-3.07,1.006,-6.493
0.242000014,-1.595,-2.855,0.749,-7.236
0.754000008,-1.457,-3.202,0.13,-7.864
-0.97299993,-1.498,-3.234,-0.051,-7.456
-1.957999945,-1.562,-2.458,-0.798,-7.296
-0.164999992,-1.446,-2.793,-0.073,-8.179
1.414000034,-1.604,-3.452,0.405,-8.181
1.667000055,-1.601,-3.266,0.616,-8.394
-4.157999992,-1.567,-3.841,-0.618,-8.877
-6.065000057,-1.525,-3.018,-0.549,-8.738
-5.69299984,-1.679,-3.319,-0.554,-8.5
-5.106999874,-1.736,-3.317,-0.903,-8.536
-5.111999989,-1.4,-3.44,-1.035,-8.624
-5.838999748,-1.239,-3.677,-0.97,-8.359
-5.518000126,-1.422,-3.238,-1.046,-8.785
-6.248000145,-0.819,-2.855,-0.87,-7.569
-5.046000004,-0.153,-2.584,-0.994,-7.896
-6.562999725,-0.315,-2.593,-1.446,-8.967
-7.53099966,-0.186,-2.545,-1.313,-8.001
-6.222000122,-0.118,-1.824,-1.616,-8.131
0.463999987,0.617,-2.356,-1.781,-7.46
0.91899997,0.617,-3.136,-1.804,-8.595
-7.220999718,0.338,-2.423,-1.82,-9.135
-6.274000168,0.243,-2.42,-1.927,-12.728
-7.401000023,0.002,-1.893,-2.335,-12.621
-6.345999718,0.143,-2.79,-3.33,-12.112
-6.902999878,-0.218,-3.126,-4.228,-10.825
-6.664999962,-1.067,-2.662,-4.422,-8.886
-7.037000179,-0.139,-2.467,-5.209,-13.546
-5.963999748,-0.216,-2.647,-4.959,-19.352
-6.159999847,-0.51,-3.082,-5.46,-10.892
-3.225999832,-0.644,-3.03,-4.571,-18.036
2.112999916,-0.113,-4.15,-3.863,-7.961
-0.203999996,-0.325,-3.22,-4.216,-7.963
-7.269000053,-0.311,-3.97,-5.133,-7.625
-7.272000313,-0.913,-3.332,-4.879,-9.581
-6.604000092,-1.188,-3.226,-4.236,-6.944
-6.598000526,-1.401,-2.828,-3.933,-9.659
-6.186999798,-1.823,-2.452,-3.163,-10.711
-6.115000248,-1.692,-3.207,-5.929,-9.413
-5.322000027,-1.753,-3.243,-5.935,-9.827
-5.766999722,-1.996,-2.825,-5.48,-10.665
-4.900000095,-1.926,-2.573,-7.204,-9.983
-5.234999657,-1.988,-2.926,-6.141,-10.827
-4.855000019,-1.635,-2.882,-5.632,-11.502
-6.005000114,-2.152,-3.361,-7.15,-11.302
-6.265999794,-2.14,-3.358,-5.936,-11.696
-5.583000183,-1.736,-3.243,-4.756,-12.445
-4.343999863,-1.896,-3.556,-7.07,-12.926
-7.921000004,-1.896,-3.469,-6.615,-12.872
-6.805999756,-2.209,-3.297,-5.015,-12.688
-7.088999748,-1.6,-3.217,-6.382,-9.695
-6.006000042,-1.356,-2.903,-5.631,-9.039
-6.234000206,-2.208,-2.73,-3.354,-9.251
-5.262000084,-5.264,-2.974,-3.142,-6.733
-4.06099987,-5.213,-3.221,-3.45,-5.912
-5.980000019,-6.199,-3.139,-4.918,-4.309
-4.177000046,-6.514,-2.908,-5.26,-7.246
-4.928999901,-2.078,-2.786,-4.481,-5.726
-4.584000111,-2.695,-2.797,-4.659,-6.488
-4.643000126,-1.12,-2.711,-4.383,-6.49
-3.591999769,-4.612,-2.664,-2.939,-7.152
-6.973999977,-3.202,-2.722,-4.146,-5.708
-6.532999992,-2.689,-2.546,-3.745,-5.565
-6.875,-1.397,-2.557,-2.229,-5.878
-4.895999908,-1.411,-2.588,-2.491,-5.265
-6.476000309,-2.243,-2.654,-2.872,-5.032
-8.239999771,-1.384,-2.79,-3.343,-4.11
-7.616000175,-1.192,-2.733,-4.336,-5.627
-6.683000088,-0.257,-2.627,-3.662,-4.814
-6.394999981,-0.802,-2.922,-3.292,-5.491
-6.203000069,0.394,-3.035,-3.298,-4.782
-6.657000065,2.878,-2.964,-3.073,-5.116
-6.105999947,-0.343,-3.439,-2.744,-7.166
-7.032999992,-0.707,-3.262,-2.841,-6.41
-5.123000145,-0.327,-2.5,-2.859,-6.956
-3.406000137,-0.718,-2.438,-2.814,-7.432
-3.477999926,-1.853,-2.435,-2.453,-7.763
-4.997000217,-2.516,-2.849,-3.839,-9.805
-1.685000062,-0.366,-2.408,-2.224,-9.351
-6.136000156,-0.876,-2.202,-2.876,-8.853
-6.569000244,-1.28,-1.947,-2.337,-9.37
-7.407000065,-1.433,-1.677,-3.193,-9.045
-7.409999847,-1.24,-1.87,-2.386,-9.27
-6.683000088,-0.969,-2.63,-2.198,-8.465
-8.460000038,-0.553,-1.852,-3.578,-10.668
-8.491000175,-0.51,-1.787,-3.281,-9.513
-7.401000023,-0.843,-2.384,-3.007,-8.361
-4.914000034,-1.224,-2.296,-2.586,-8.719
-0.932999969,-0.454,-2.542,-2.684,-8.721
-6.821000099,-1.599,-3.028,-2.93,-10.182
-4.30700016,-1.629,-2.638,-2.556,-10.8
-5.529000282,-1.629,-2.424,-2.246,-9.616
-6.175000191,-2.242,-2.922,-2.333,-9.588
-5.921000004,-1.175,-2.971,-1.726,-8.72
-5.813000202,-1.649,-2.877,-1.558,-8.584
-0.827000022,-1.097,-2.298,-3.056,-10.081
-1.776000023,-1.429,-2.694,-2.869,-10.331
-4.366000175,-1.372,-2.623,-2.874,-9.713
-7.080999851,-1.628,-3.122,-2.984,-8.41
-6.762999535,-2.429,-2.579,-3.373,-9.335
-7.029000282,-2.454,-2.753,-2.876,-8.333
-7.752999783,-2.284,-2.722,-3.592,-8.664
-6.847000122,-2.015,-2.285,-2.801,-8.201
-8.427000046,-1.941,-3.1,-2.694,-10.862
-9.027999878,-3.053,-3.364,-3.298,-9.702
-7.866000175,-3.058,-3.607,-2.604,-9.1
-5.868000031,-3.321,-3.604,-3.073,-8.327
-6.124000072,-1.814,-2.598,-2.71,-8.729
-7.115000248,-3.239,-2.944,-1.917,-7.595
-6.088999748,-1.881,-3.426,-2.161,-7.667
-7.275000095,-3.472,-1.598,-1.424,-7.358
-7.279000282,-3.738,-2.167,-1.517,-7.155
-7.262999535,-3.501,-0.96,-0.55,-6.477
-7.879000187,-3.339,-2.117,-1.731,-6.693
-8.845999718,-3.719,-2.649,-1.414,-6.863
-7.532999992,-3.591,-2.763,-3.284,-6.363
-3.088999987,-3.56,-2.665,-1.468,-6.365
-0.430999994,-5.857,-2.987,-2.7,-6.843
-1.825000048,-5.777,-3.627,-2.66,-6.569
-3.777999878,-5.777,-4.171,-2.573,-7.219
5.281000137,-5.316,1.495,-2.467,-6.546
-9.944999695,-4.82,-1.512,-2.643,-6.776
2.940999985,-4.583,-3.208,-2.156,-6.618
-2.611999989,-5.01,-1.758,-2.922,-6.079
-1.55400002,-5.076,-0.711,-2.448,-6.834
-0.180999994,-4.845,-0.477,-2.453,-6.571
1.077000022,-5.137,0.546,-2.205,-5.957
-0.167999998,-4.43,0.183,-1.83,-5.882
0.127000004,-4.493,-0.356,-1.461,-5.745
1.106999993,-4.902,-0.258,-1.962,-5.365
0.768000007,-3.173,-0.527,-2.184,-5.039
0.100999996,-3.741,0.691,-1.816,-5.043
0.175999999,-6.126,0.766,-1.823,-5.152
1.440999985,-5.343,-0.005,-1.79,-5.113
-0.582000017,-4.726,-0.333,-1.889,-5.288
1.657999992,-1.363,0.296,-2.079,-5.447
1.324000001,-1.935,-1.917,-1.509,-5.498
-5.904000282,-3.69,0.384,-1.247,-5.831
-6.203000069,-2.996,-0.659,-1.101,-5.776
-5.320000172,-3.254,-0.418,-1.14,-5.463
-4.756000042,-2.43,0.084,-1.329,-5.685
-4.761000156,-1.211,0.067,-1.377,-5.474
-5.284999847,-2.383,-0.642,-1.249,-5.639
-5.668999672,-3.438,0.003,-1.288,-5.176
-5.729000092,-2.116,-0.256,-1.309,-5.137
-4.850999832,-2.445,-0.425,-1.215,-5.131
0.150000006,-2.31,-0.029,-1.413,-5.033
-5.293999672,-2.31,-0.126,-1.097,-5.035
-5.816999912,-3.211,0.368,-1.153,-5.005
-6.184000015,-3.525,0.186,-1.298,-5.017
-6.363999844,-3.796,-0.059,-1.183,-5.088
-4.922999859,-3.437,-0.22,-1.303,-4.994
-5.56400013,-3.153,-0.231,-1.455,-5.051
-5.163000107,-3.735,-0.411,-0.802,-4.99
-5.177999973,-3.828,-0.409,-0.795,-5.333
-6.015999794,-3.551,-1.249,-0.8,-5.309
-7.275000095,-4.175,-1.153,-0.971,-5.392
-4.325999737,-3.715,-1.137,-0.971,-5.378
0.509000003,-4.08,-1.223,-1.301,-5.622
1.202999949,-4.014,-1.517,-0.886,-5.852
-7.669000149,-4.08,-1.593,-1.15,-6.171
-7.175000191,-3.483,-1.661,-1.214,-6.546
-7.178999901,-4.015,-1.777,-1.198,-6.508
-6.548000336,-4.158,-1.718,-0.97,-7.314
-6.279000282,-4.186,-1.822,-0.959,-6.61
-6.024000168,-4.48,-1.663,-1.044,-6.656
-6.388999939,-4.901,-1.814,-1.24,-7.078
-6.390999794,-4.552,-1.658,-1.473,-6.873
-4.815999985,-4.769,-1.908,-0.939,-8.002
-5.584000111,-6.37,-1.822,-1.893,-7.086
-5.340000153,-4.8,-2.077,-0.255,-7.641
-4.473999977,-3.439,-2.401,-4.419,-2.953
-5.768000126,-3.465,-2.281,-4.675,-5.626
-5.915999889,-3.597,-1.836,-2.748,-5.737
-7.544999599,-4.509,-1.198,-2.159,-4.774
-8.062000275,-4.509,-3.132,-1.008,-3.948
-6.601000309,-4.085,-0.384,-0.86,-3.95
-7.373999596,-3.042,-0.381,-2.759,-3.945
-7.588999748,-2.934,-3.421,-3.432,-3.085
-8.927000046,-3.137,-3.069,-2.327,-4.743
-0.335999995,-4.525,-2.072,-2.659,-5.759
-1.111999989,-2.689,-3.739,-0.054,-5.209
-4.772999763,-3.274,-1.81,-1.728,-4.941
-5.111999989,-3.427,-4.042,-3.029,-4.974
-4.15199995,-4.352,-2.934,-2.226,-4.948
-4.000999928,-5.088,-2.798,-3.053,-4.785
-4.650000095,-4.964,-3.015,-3.295,-5.13
-4.877999783,-4.955,-4.12,-4.281,-5.342
-6.083000183,-3.479,-2.553,-4.061,-4.094
-3.7099998,-4.473,-3.886,-4.597,-4.465
-4.425999641,-4.522,-4.256,-2.725,-5.722
-6.243999958,-3.069,-2.868,-4.592,-5.156
-5.804999828,-1.737,-4.042,-2.73,-3.589
-6.494000435,-2.116,-3.333,-3.437,-4.442
-7.016000271,-2.586,-1.219,-2.464,-5.502
-6.766000271,-2.51,-2.87,-2.943,-4.304
-7.841000557,-2.407,-3.055,-1.447,-2.855
-6.550000191,-2.556,-2.844,-2.968,-2.424
-7.41299963,-3.037,-3.272,-2.658,-2.583
-6.290999889,-3.615,-3.228,-2.367,-3.864
-6.281000137,-2.126,-2.83,-3.347,-6.633
-6.006000042,-1.653,-2.531,-2.733,-5.099
-6.008000374,-1.613,-1.684,-3.918,-4.468
-5.029999733,-1.919,-2.088,-3.882,-5.205
-6.381999969,-1.838,-2.039,-3.601,-6.002
-6.074999809,-1.711,-2.153,-3.336,-6.524
-7.230999947,-1.624,-2.15,-3.971,-4.37
-3.450999737,-1.476,-2.623,-3.648,-4.434
-3.273000002,-1.424,-2.452,-3.174,-4.819
-2.835999966,-1.378,-2.514,-2.868,-4.566
-4.570000172,-1.431,-2.595,-2.481,-4.176
-3.792999983,-1.504,-1.806,-1.632,-3.708
-4.509999752,-1.649,-2.191,-1.547,-3.226
-6.05700016,-1.399,-1.999,-1.249,-3.438
-6.06099987,-1.501,-3.011,-1.706,-3.659
-6.178999901,-1.547,-3.199,0.455,-3.589
-8.501999855,-1.473,-3.298,1.142,-3.822
-8.550000191,-1.647,-3.406,0.569,-4.197
-8.026999474,-1.55,-3.117,-1.384,-3.776
-7.513999939,-1.691,-3.125,0.055,-3.601
-1.858999968,-1.345,-3.595,1.872,-6.117
-7.058000088,-1.05,-3.805,1.274,-6.119
-6.805999756,-0.849,-3.314,0.697,-6.758
-6.02699995,0.005,-3.757,1.017,-6.07
-5.711999893,-0.24,-3.684,4.829,-5.678
-9.390000343,0.325,-3.421,1.168,-6.433
-7.187000275,0.656,-4.156,1.217,-6.23
-6.078999996,0.656,-2.974,1.26,-5.975
-1.067000031,0.915,-2.692,1.027,-6.473
-2.740999937,0.559,-2.387,0.521,-6.284
-5.356999874,-0.019,-2.894,0.692,-6.497
-4.627999783,-0.051,-2.578,0.2,-6.246
-8.519999504,-0.103,-2.585,0.821,-6.085
-6.894000053,-0.687,-2.129,0.503,-5.324
-7.752999783,-0.541,-2.378,0.958,-5.746
-10.39400005,-0.414,-2.119,0.964,-5.568
-6.837999821,0.076,-2.116,1.036,-5.246
-7.133999825,-0.015,-2.041,-0.043,-5.256
-6.699999809,-0.172,-2.315,-0.072,-5.951
-7.966000557,0.055,-3.011,0.522,-5.776
-6.170000076,-0.193,-2.959,0.116,-5.619
-6.875,-0.67,-2.573,-0.056,-5.983
-6.879000187,-0.695,-2.257,-0.518,-6.2
-7.873999596,-1.247,-3.103,-0.523,-6.281
-7.741000175,-1.344,-3.872,-0.813,-6.65
-7.669000149,-1.39,-3.072,-0.824,-5.472
-2.471999884,-1.07,-3.653,-1.071,-6.294
-2.431999922,-1.315,-2.753,-0.872,-6.996
0.932999969,-1.334,-3.359,-1.063,-7.919
3.4599998,-1.61,-3.407,-0.934,-7.693
-1.920999885,-1.667,-3.379,-0.982,-7.863
-0.636000037,-2.135,-3.17,-0.984,-8.399
-1.159000039,-1.639,-3.507,-1.299,-8.401
-0.734000027,-1.929,-3.231,-1.194,-8.537
-1.085000038,-2.166,-3.051,-1.166,-8.154
0.401000023,-1.671,-2.92,-1.593,-8.617
0.266000003,-1.197,-3.072,-1.542,-8.482
0.940999985,-1.197,-3.346,-1.931,-7.548
0.172000006,-1.282,-3.343,-2.674,-8.53
2.34100008,-1.106,-3.334,-3.2,-7.733
-0.169,-1.299,-3.463,-4.647,-8.558
1.654000044,-1.375,-3.728,-4.825,-8.269
-4.186999798,-2.311,-3.704,-4.895,-8.459
-6.211999893,-2.457,-3.233,-5.095,-8.419
-4.282999992,-5.523,-2.932,-5.596,-8.427
-5.050999641,-2.682,-2.885,-5.041,-7.758
-5.97300005,-2.596,-3.034,-5.515,-8.083
-6.505999565,-3.02,-3.106,-3.698,-9.478
-5.727000237,-3.219,-3.062,-4.094,-2.011
-5.704999924,-2.987,-2.995,-4.168,-9.315
-5.15899992,-1.342,-2.913,-4.381,-11.71
-5.407000065,-2.194,-2.555,-5.45,-11.902
-7.187999725,-0.958,-2.763,-4.934,-8.737
-4.744999886,-0.642,-2.492,-5.331,-17.56
-7.743000031,-0.67,-2.639,-5.337,-2.851
-4.539000034,-0.578,-2.641,-4.355,-16.919
-5.313000202,-0.696,-2.501,-5.753,-16.921
-6.963999748,0.107,-2.523,-5.525,-17.083
-5.627999783,-0.281,-2.67,-3.044,-16.339
-9.190999985,-0.99,-2.672,-7.537,-16.086
2.497999907,0.283,-2.564,-7.314,-8.616
-3.572000027,0.423,-2.838,-5.29,-9.622
-6.133999825,0.338,-2.674,-7.422,-11.853
-6.138000011,-2.202,-2.686,-5.748,-10.274
-7.208000183,-2.502,-3.156,-5.695,-12.705
-6.612000465,-0.437,-3.344,-7.006,-11.501
-6.390999794,-1.084,-2.911,-0.217,-10.383
-6.203999996,-0.618,-2.475,-2.994,-11.638
-6.84499979,-1.321,-2.187,-3.155,-11.913
-7.019000053,-1.116,-2.184,-7.147,-10.223
-1.587000012,-0.731,-4.063,-6.769,-11.421
-5.664000034,-0.607,-3.124,-4.366,-12.757
-2.496999979,-1.569,-1.468,-5.389,-12.451
-5.227000237,0.256,-1.305,-4.776,-9.925
-5.988999844,-1.382,-1.546,-4.783,-9.391
-7.208999634,-1.183,-2.193,-3.45,-8.279
-6.930000305,-0.914,-2.359,-3.012,-8.033
-4.869999886,-2.245,-2.037,-3.094,-6.945
-7.671000004,-2.245,-2.608,-3.111,-7.269
-6.96999979,-1.065,-2.195,-3.697,-7.771
-7.830000401,-0.857,-2.551,-3.581,-6.885
-6.488999844,-0.463,-2.485,-3.393,-6.558
0.356999993,-1.107,-2.548,-2.562,-7.112
-4.700999737,-1.405,-1.821,-3.053,-7.115
-4.779000282,-1.164,-2.285,-3.058,-6.336
-4.583000183,-1.344,-2.726,-2.449,-6.479
-5.415999889,-1.853,-3.058,-2.979,-5.394
-6.213999748,-2.333,-2.4,-2.889,-5.535
-5.975999832,-2.219,-2.445,-3.334,-6.169
-5.302000046,-2.261,-2.435,-2.162,-5.559
-6.90599966,-2.021,-3.202,-2.832,-6.159
-6.551000118,-2.109,-3.147,-2.739,-8.973
-6.230000019,-2.948,-4.142,-2.834,-5.421
-5.81099987,-3.445,-2.837,-2.479,-5.707
-6.676000118,-3.52,-3.143,-3.256,-6.049
-7.677999973,-1.327,-3.078,-2.816,-7.933
-7.358999729,-3.833,-3.728,-2.578,-5.861
-7.426999569,-1.645,-3.725,-3.311,-6.062
-7.358999729,-3.944,-2.186,-2.696,-6.447
-6.68200016,-3.232,-2.768,-3.003,-7.035
-6.78000021,-4.195,-2.566,-3.434,-7.524
-6.609999657,-2.592,-1.39,-2.828,-9.085
-5.393000126,-3.879,-2.259,-2.573,-10.582
-6.981999874,-5.325,-1.889,-3.192,-10.736
-6.502999783,-4.41,-1.379,-3.47,-10.774
-3.386999846,-4.477,-1.513,-2.662,-10.069
-2.974999905,-4.477,-2.041,-3.087,-10.273
-3.773000002,-4.684,-2.315,-2.558,-8.909
-5.138999939,-5.204,-2.706,-2.141,-9.735
-6.801999569,-4.302,-3.333,-2.404,-10.646
-7.308999538,-4.608,-2.167,-3.236,-8.742
-7.312999725,-4.932,-5.866,-2.651,-10.04
-6.854000092,-4.518,0.168,-2.657,-10.041
-9.494999886,-4.834,-3.082,-3.363,-12.235
-9.49600029,-5.352,-0.819,-3.628,-9.684
-5.734000206,-4.961,0.479,-3.732,-7.378
-5.272999763,-4.778,-0.112,-3.197,-8.206
-7.979000092,-5.429,0.259,-3.057,-8.83
-3.095999956,-4.827,-0.32,-1.769,-8.755
-6.090000153,-4.748,-0.128,-2.263,-10.745
-4.820000172,-5.025,-0.14,-2.153,-8.96
-6.423000336,-5.173,0.982,-1.873,-8.934
-5.970999718,-4.427,0.612,-2.217,-9.18
-7.59400034,-4.954,2.028,-1.368,-8.446
-7.766000271,-0.908,1.524,-1.31,-9.087
-7.583000183,-1.099,-0.908,-0.816,-8.84
-6.446000099,-4.043,0.773,-1.634,-8.307
-6.347000122,-2.953,-1.531,-1.698,-8.878
-5.543999672,-2.982,-0.445,-1.659,-8.252
-5.613999844,-1.633,-0.696,-1.02,-7.71
-6.683999538,-1.324,-0.934,-3.254,-7.357
-7.262000084,-3.978,-0.206,-3.245,-6.598
-7.088999748,-2.883,0.011,-2.111,-7.23
-8.274999619,-1.718,0.209,-2.691,-6.827
-7.002999783,-1.781,0.206,-2.936,-6.299
-6.53799963,-1.987,0.139,-2.621,-7.22
-7.287000179,-1.987,-0.237,-3.018,-6.81
-6.241999626,-2.475,-0.896,-2.455,-5.861
-6.912000179,-3.003,-0.893,-2.563,-5.863
-7.716000557,-3.49,-0.951,-2.568,-6.35
-6.944000244,-3.659,-1.151,-1.642,-6.938
-6.948000431,-3.894,-0.626,-1.834,-6.915
-8.013999939,-3.756,-1.48,-1.815,-6.737
-6.46999979,-3.756,-1.04,-1.889,-6.814
-7.06799984,-3.965,-1.532,-1.722,-6.544
-5.883999825,-3.74,-1.86,-1.55,-7.16
-0.861999989,-3.459,-1.759,-1.406,-6.776
0.561999977,-3.106,-1.748,-1.111,-6.222
2.427999973,-3.614,-1.737,-1.551,-5.781
0.931000054,-4.485,-1.657,-1.319,-5.645
0.505999982,-4.841,-1.82,-1.088,-5.602
-0.501000047,-4.162,-1.838,-0.878,-5.271
-0.006,-5.097,-1.765,-0.97,-4.93
0.938000023,-4.128,-2.013,-0.872,-5.101
1.010999918,-3.843,-1.96,-1.037,-5.044
0.734000027,-4.486,-2.29,-1.322,-5.469
0.289000005,-4.578,-2.402,-1.182,-5.534
-0.323000014,-3.899,-2.472,-1.159,-5.585
0.536000013,-4.129,-2.044,-1.231,-5.594
2.03399992,-4.007,-2.585,-1.266,-5.441
0.671000004,-4.397,-2.177,-1.115,-5.552
-3.150000095,-4.608,-4.207,-1.112,-5.458
-0.923999965,-4.217,-3.772,-1.33,-4.656
-0.068000004,-2.923,-4.421,-1.234,-5.812
0.082999997,-3.903,-4.418,-1.096,-5.674
-3.180999994,-4.305,-2.678,-1.09,-5.611
-6.40500021,-5.833,-3.284,-0.988,-5.236
-4.22300005,-5.833,-0.6,-0.992,-5.117
-4.592999935,-4.244,-2.333,-0.872,-5.105
1.202000022,-3.442,-3.742,-0.996,-5.107
-5.931000233,-2.59,-3.123,-1.002,-4.968
-5.93200016,-2.834,-3.539,-0.707,-5.061
-4.068999767,-3.388,-3.467,-0.849,-4.835
-8.658999443,-3.372,-3.863,-1.17,-5.227
-7.261000156,-2.022,-4.463,-0.973,-5.121
-6.193999767,-2.606,-4.142,-0.971,-5.028
-6.369999886,-6.532,-3.452,-1.112,-5.193
-7.108000278,-3.209,-3.435,-1.025,-5.267
-2.02699995,-3.08,-4.419,-1.439,-5.331
-7.581999779,-4.002,-1.866,-1.164,-5.408
-6.544999599,-3.741,-2.086,-1.083,-5.773
-7.046999931,-3.84,-2.125,-1.186,-6.169
-5.516999722,-2.731,-2.258,-1.006,-6.088
-8.949999809,-2.015,-2.142,-1.093,-6.101
-6.380000114,-2.267,-2.521,-2.3,-6.989
-6.108000278,-2.21,-2.205,-4.4,-6.733
-7.921000004,-2.532,-2.711,-3.207,-6.878
-0.42899999,-1.908,-2.348,-3.534,-6.667
0.484999985,-3.29,-2.346,-3.276,-7.098
-1.410000086,-3.262,-2.798,-4.083,-6.666
-7.793000221,-3.262,-2.423,-2.881,-7.747
-4.736999989,-2.688,-2.004,0.485,-6.155
-4.263999939,-2.068,-1.976,-2.382,-6.736
-3.299999952,-1.643,-1.999,0.06,-5.166
-5.644999981,-1.744,-1.902,-1.247,-3.547
-4.420000076,-1.899,-2.279,-3.083,-3.549
-7.025000095,-1.867,-2.79,-3.829,-3.801
-7.029000282,-1.617,-2.884,-3.915,-5.504
-6.855000496,-1.653,-2.878,-3.45,-4.583
-6.31099987,-1.526,-3.091,-4.622,-5.991
-5.052000046,-1.401,-3.345,-2.302,-4.246
-6.643000126,-1.58,-3.559,-4.206,-5.395
-6.213000298,-1.338,-3.167,-4.723,-7.658
-6.644999504,-1.505,-3.074,-2.863,-5.453
-7.463999748,-1.553,-3.398,-3.239,-4.702
-7.449999809,-1.533,-3.141,-2.231,-4.889
-8.086999893,-1.635,-3.557,-4.085,-6.409
-7.065000057,-1.526,-3.422,-2.772,-4.462
-8.462999344,-1.494,-2.812,-2.877,-5.493
-7.22699976,-1.617,-2.457,-3.075,-5.121
-7.144000053,-1.557,-2.239,-3.681,-4.359
-7.669999599,-1.684,-2.815,-2.71,-5.757
-6.44299984,-1.486,-2.35,-2.908,-2.188
-5.43900013,-1.243,-1.821,-2.801,-2.406
-6.731999874,-1.093,-2.235,-4.05,-2.517
-7.446000099,-0.623,-2.373,-4.42,-3.407
-3.754000187,-0.449,-2.529,-4.27,-3.654
-5.842999935,-0.256,-2.526,-4.294,-4.872
-7.96200037,0.586,-3.063,-3.656,-3.133
-8.273000717,0.877,-2.792,-3.585,-3.968
-6.342000008,0.656,-2.677,-4.334,-5.058
-5.338000298,0.656,-2.946,-4.12,-5.35
-6.58700037,0.928,-3.329,-3.697,-4.54
-7.323000431,0.719,-3.107,-3.336,-5.195
-7.326999664,0.686,-3.079,-2.556,-6.358
-9.843000412,0.191,-2.043,-1.372,-4.831
-7.458000183,0.324,-1.608,-1.186,-6.016
-6.835999966,-0.382,-3.622,-1.244,-4.483
-7.737999916,0.019,-2.635,-1.099,3.101
-8.711000443,-0.305,-3.83,-1.474,-4.372
-7.918000221,-0.238,-3.635,-1.385,-4.841
-1.253999949,-0.03,-3.765,0.612,-4.424
-5.013999939,-0.102,-3.549,1.291,-3.56
-6.726000309,-0.177,-3.072,-0.383,-3.378
-5.534999847,-0.328,-3.079,0.341,-3.753
-6.654000282,-0.256,-2.604,0.601,-3.918
-7.261000156,-0.627,-3.096,1.171,-3.868
-7.39800024,-1.061,-3.001,0.928,-3.65
-5.855000019,-0.862,-3.223,1.214,-3.652
-7.352999687,-1.46,-3.451,1.249,-4.324
-7.150000095,-0.901,-3.157,1.03,-5.217
-4.822000027,-1.356,-3.155,1.532,-6.388
-3.648000002,-1.329,-3.166,-0.123,-6.39
-2.934000015,-1.703,-3.513,1.85,-4.837
-8.095999718,-1.396,-3.554,1.138,-5.725
-7.876999855,-1.774,-3.47,-0.089,-6.601
-7.012999535,-2.19,-3.423,0.495,-6.237
-7.033999443,-2.111,-3.122,0.838,-6.317
-7.466000557,-0.99,-3.022,0.868,-6.503
-6.759999752,-0.99,-3.184,0.748,-5.982
-6.669000149,-1.047,-2.849,-0.136,-5.81
-6.664999962,-1.208,-2.887,0.309,-6.371
-6.506999969,-1.183,-2.62,1.232,-6.585
-6.511000156,-1.271,-2.622,0.481,-6.509
-6.634999752,-1.221,-2.444,0.129,-5.687
-6.666000366,-0.175,-2.304,-0.096,-6.213
-6.805999756,-3.174,-2.51,-0.102,-5.823
-7.462999821,-4.103,-2.674,-0.083,-5.555
-7.458999634,-3.964,-2.731,-0.868,-5.948
-0.611000001,-4.281,-2.615,-1.474,-6.304
